country,type,consumption,year,price,revenue,profit,margin,market_share
Indonesia,Robusta/Arabica,288360000,2020,110.61000061035156,31895499776.000977,31881048442.667645,0.9995469162284704,0.09615553139195995
Jamaica,Arabica,420000,1991,108.3176368713379,45493407.485961914,45439074.15262858,0.9988056877614608,0.00035880487427195285
Jamaica,Arabica,660000,1992,106.02527313232422,69976680.26733398,69910346.93400066,0.9990520651582797,0.0005437980646424625
Jamaica,Arabica,360000,1993,103.73290939331055,37343847.3815918,37292514.04825846,0.9986253871271271,0.00028637633324888413
Jamaica,Arabica,576000,1994,101.44054565429687,58429754.296875,58367620.963541664,0.998936614844936,0.00045502146042360794
Jamaica,Arabica,900000,1995,99.1481819152832,89233363.72375488,89155030.39042155,0.9991221519612795,0.0007022417335146178
Jamaica,Arabica,900000,1996,96.85581817626954,87170236.35864258,87091903.02530925,0.9991013752330435,0.0006636412882569294
Jamaica,Arabica,1080000,1997,94.56345443725586,102128530.79223633,102041197.458903,0.99914486840596,0.0007655473089098223
Jamaica,Arabica,1200000,1998,92.27109069824219,110725308.83789062,110631975.5045573,0.9991570731722232,0.0008240273187195023
Jamaica,Arabica,888000,1999,89.97872695922851,79901109.53979492,79823376.2064616,0.9990271307397225,0.0005892518941561859
Jamaica,Arabica,660000,2000,87.68636322021484,57872999.7253418,57806666.39200846,0.9988538120773393,0.00042733042217720575
Jamaica,Arabica,724020,2001,53.27000007629395,38568545.45523834,38499011.12190501,0.9981971232642404,0.0004458004943224442
Jamaica,Arabica,600000,2002,52.69999961853027,31619999.771118164,31556666.437784832,0.9979970482671799,0.00035324467598455474
Jamaica,Arabica,540000,2003,61.504545731977984,33212454.695268113,33152121.36193478,0.9981834124009531,0.0003130241959703978
Jamaica,Arabica,540000,2004,79.64499969482422,43008299.83520508,42947966.50187174,0.9985971699982442,0.0003016826045586655
Jamaica,Arabica,540000,2005,106.52727300470525,57524727.422540836,57464394.0892075,0.9989511756763285,0.0002865039542798263
Jamaica,Arabica,540000,2006,108.13499908447265,58392899.505615234,58332566.1722819,0.9989667693530524,0.0002715507175275126
Jamaica,Arabica,540000,2007,119.22999877929688,64384199.34082031,64323866.00748698,0.9990629170829016,0.00025733718347883847
Jamaica,Arabica,540000,2008,131.76818154074928,71154818.03200461,71094484.69867128,0.9991520836536159,0.00024382884103979672
Jamaica,Arabica,540000,2009,126.28888871934679,68195999.90844727,68135666.57511394,0.9991152951285365,0.00023435927839840745
Jamaica,Arabica,540000,2010,166.79999889026988,90071999.40074573,90011666.0674124,0.9993301654927754,0.00022670354108916038
Jamaica,Arabica,540000,2011,253.68182095614347,136988183.31631747,136927849.98298413,0.9995595727173487,0.0002161062032325166
Jamaica,Arabica,540000,2012,166.10555521647134,89696999.81689453,89636666.4835612,0.9993273650907334,0.00020836959543098265
Jamaica,Arabica,540000,2013,125.5099983215332,67775399.09362793,67715065.7602946,0.9991098048238716,0.0002015564051232682
Jamaica,Arabica,540000,2014,180.8045460094105,97634454.84508167,97574121.51174834,0.9993820487508323,0.00019857084590783216
Jamaica,Arabica,540000,2015,130.00555419921875,70202999.26757812,70142665.9342448,0.9991405875252798,0.00019365793918473665
Jamaica,Arabica,540000,2016,137.61363567005503,74311363.26182972,74251029.92849639,0.9991881008410416,0.00019007712907504246
Jamaica,Arabica,540000,2017,131.24000091552733,70869600.49438477,70809267.16105144,0.9991486711804153,0.0001862036717609619
Jamaica,Arabica,540000,2018,111.45999908447266,60188399.505615234,60128066.1722819,0.9989975919973133,0.00018113821457616796
Jamaica,Arabica,540000,2019,101.40499954223633,54758699.75280762,54698366.41947428,0.998898196385128,0.00017912353421719254
Jamaica,Arabica,540000,2020,110.61000061035156,59729400.329589844,59669066.99625651,0.9989898888487008,0.00018006653818719093
Kenya,Arabica,3000000,1991,108.3176368713379,324952910.6140137,324769577.28068036,0.9994358156909969,0.002562891959085378
Kenya,Arabica,3000000,1992,106.02527313232422,318075819.39697266,317892486.06363934,0.9994236175083008,0.0024718093847384656
Kenya,Arabica,3000000,1993,103.73290939331055,311198728.17993164,311015394.8465983,0.9994108801973403,0.0023864694437407013
Kenya,Arabica,3000000,1994,101.44054565429687,304321636.9628906,304138303.6295573,0.99939756720829,0.0023699034397062914
Kenya,Arabica,3000000,1995,99.1481819152832,297444545.7458496,297261212.4125163,0.9993836386111112,0.0023408057783820594
Kenya,Arabica,3000000,1996,96.85581817626954,290567454.5288086,290384121.1954753,0.9993690506955412,0.002212137627523098
Kenya,Arabica,3000000,1997,94.56345443725586,283690363.3117676,283507029.97843426,0.9993537555129011,0.0021265203025272843
Kenya,Arabica,3000000,1998,92.27109069824219,276813272.09472656,276629938.76139325,0.999337700349604,0.0020600682967987557
Kenya,Arabica,3000000,1999,89.97872695922851,269936180.87768555,269752847.54435223,0.9993208271201837,0.0019907158586357633
Kenya,Arabica,3000000,2000,87.68636322021484,263059089.66064453,262875756.3273112,0.9993030716651158,0.00194241100989639
Kenya,Arabica,3000000,2001,53.27000007629395,159810000.22888184,159626666.8955485,0.9988528043735012,0.001847188590049077
Kenya,Arabica,3000000,2002,52.69999961853027,158099998.85559082,157916665.52225748,0.9988403963652094,0.0017662233799227737
Kenya,Arabica,3000000,2003,61.504545731977984,184513637.19593394,184330303.8626006,0.9990063968380902,0.0017390233109466544
Kenya,Arabica,3000000,2004,79.64499969482422,238934999.08447266,238751665.7511393,0.9992327062421336,0.0016760144697703639
Kenya,Arabica,3000000,2005,106.52727300470525,319581819.01411575,319398485.68078244,0.9994263336572184,0.0015916886348879239
Kenya,Arabica,3000000,2006,108.13499908447265,324404997.25341797,324221663.92008466,0.999434862795316,0.00150861509737507
Kenya,Arabica,3000000,2007,119.22999877929688,357689996.3378906,357506663.0045573,0.9994874518851231,0.0014296510193268803
Kenya,Arabica,3000000,2008,131.76818154074928,395304544.6222479,395121211.28891456,0.9995362225508727,0.0013546046724433151
Kenya,Arabica,3000000,2009,126.28888871934679,378866666.15804034,378683332.82470703,0.999516100650415,0.0013019959911022636
Kenya,Arabica,3000000,2010,166.79999889026988,500399996.6708096,500216663.3374763,0.9996336264297501,0.0012594641171620022
Kenya,Arabica,3000000,2011,253.68182095614347,761045462.8684304,760862129.535097,0.999759103309489,0.0012005900179584254
Kenya,Arabica,3000000,2012,166.10555521647134,498316665.64941406,498133332.31608075,0.999632094718136,0.001157608863505459
Kenya,Arabica,3000000,2013,125.5099983215332,376529994.9645996,376346661.6312663,0.9995130976660955,0.0011197578062403788
Kenya,Arabica,3300000,2014,180.8045460094105,596655001.8310547,596456668.4977213,0.9996675912667711,0.0012134885027700853
Kenya,Arabica,3300000,2015,130.00555419921875,429018328.8574219,428819995.52408856,0.9995377042890883,0.001183465183906724
Kenya,Arabica,3600000,2016,137.61363567005503,495409088.4121981,495195755.0788648,0.9995693794516022,0.001267180860500283
Kenya,Arabica,3600000,2017,131.24000091552733,472464003.2958984,472250669.96256506,0.9995484664824302,0.001241357811739746
Kenya,Arabica,3900000,2018,111.45999908447266,434693996.42944336,434465663.09611005,0.9994747262782352,0.0013082204386056576
Kenya,Arabica,4200000,2019,101.40499954223633,425900998.0773926,425657664.74405926,0.9994286622139141,0.0013931830439114976
Kenya,Arabica,4290000,2020,110.61000061035156,474516902.6184082,474269069.2850749,0.9994777144249957,0.0014305286089315724
Lao People's Democratic Republic,Robusta,0,1991,108.3176368713379,0.0,-33333.333333333336,,0.0
Lao People's Democratic Republic,Robusta,0,1992,106.02527313232422,0.0,-33333.333333333336,,0.0
Lao People's Democratic Republic,Robusta,0,1993,103.73290939331055,0.0,-33333.333333333336,,0.0
Lao People's Democratic Republic,Robusta,0,1994,101.44054565429687,0.0,-33333.333333333336,,0.0
Lao People's Democratic Republic,Robusta,0,1995,99.1481819152832,0.0,-33333.333333333336,,0.0
Lao People's Democratic Republic,Robusta,0,1996,96.85581817626954,0.0,-33333.333333333336,,0.0
Lao People's Democratic Republic,Robusta,0,1997,94.56345443725586,0.0,-33333.333333333336,,0.0
Lao People's Democratic Republic,Robusta,0,1998,92.27109069824219,0.0,-33333.333333333336,,0.0
Lao People's Democratic Republic,Robusta,0,1999,89.97872695922851,0.0,-33333.333333333336,,0.0
Lao People's Democratic Republic,Robusta,0,2000,87.68636322021484,0.0,-33333.333333333336,,0.0
Lao People's Democratic Republic,Robusta,0,2001,53.27000007629395,0.0,-33333.333333333336,,0.0
Lao People's Democratic Republic,Robusta,0,2002,52.69999961853027,0.0,-33333.333333333336,,0.0
Lao People's Democratic Republic,Robusta,9480000,2003,61.504545731977984,583063093.5391513,582555760.2058179,0.9991298826165554,0.005495313662591428
Lao People's Democratic Republic,Robusta,6180000,2004,79.64499969482422,492206098.1140137,491863764.78068036,0.9993044918893833,0.00345258980772695
Lao People's Democratic Republic,Robusta,8100000,2005,106.52727300470525,862870911.3381125,862432578.0047791,0.9994920058984795,0.004297559314197395
Lao People's Democratic Republic,Robusta,8400000,2006,108.13499908447265,908333992.3095703,907880658.9762369,0.999500917793266,0.004224122272650196
Lao People's Democratic Republic,Robusta,8400000,2007,119.22999877929688,1001531989.7460938,1001078656.4127604,0.9995473601063424,0.004003022854115265
Lao People's Democratic Republic,Robusta,8400000,2008,131.76818154074928,1106852724.942294,1106399391.6089606,0.9995904303046669,0.0037928930828412823
Lao People's Democratic Republic,Robusta,9000000,2009,126.28888871934679,1136599998.474121,1136116665.1407878,0.9995747551170314,0.0039059879733067907
Lao People's Democratic Republic,Robusta,9000000,2010,166.79999889026988,1501199990.012429,1500716656.6790957,0.9996780353473562,0.0037783923514860063
Lao People's Democratic Republic,Robusta,9000000,2011,253.68182095614347,2283136388.6052914,2282653055.271958,0.9997883029083389,0.0036017700538752764
Lao People's Democratic Republic,Robusta,9000000,2012,166.10555521647134,1494949996.9482422,1494466663.614909,0.9996766892977559,0.003472826590516377
Lao People's Democratic Republic,Robusta,9000000,2013,125.5099983215332,1129589984.8937988,1129106651.5604656,0.9995721161308112,0.0033592734187211366
Lao People's Democratic Republic,Robusta,9000000,2014,180.8045460094105,1627240914.0846946,1626757580.7513614,0.9997029737089635,0.0033095140984638694
Lao People's Democratic Republic,Robusta,9000000,2015,130.00555419921875,1170049987.7929688,1169566654.4596355,0.999586912235908,0.003227632319745611
Lao People's Democratic Republic,Robusta,9000000,2016,137.61363567005503,1238522721.0304954,1238039387.6971622,0.9996097501280146,0.0031679521512507076
Lao People's Democratic Republic,Robusta,9000000,2017,131.24000091552733,1181160008.239746,1180676674.9064128,0.9995907977497024,0.003103394529349365
Lao People's Democratic Republic,Robusta,9300000,2018,111.45999908447266,1036577991.4855957,1036079658.1522623,0.9995192514818695,0.0031196025843673375
Lao People's Democratic Republic,Robusta,9300000,2019,101.40499954223633,943066495.7427979,942568162.4094645,0.9994715819768988,0.003084905311518316
Lao People's Democratic Republic,Robusta,9420000,2020,110.61000061035156,1041946205.7495117,1041441872.4161783,0.9995159698931189,0.0031411607217098863
Liberia,Robusta,180000,1991,108.3176368713379,19497174.63684082,19454841.30350749,0.9978287452350485,0.00015377351754512265
Liberia,Robusta,180000,1992,106.02527313232422,19084549.16381836,19042215.830485027,0.9977818007137632,0.00014830856308430793
Liberia,Robusta,180000,1993,103.73290939331055,18671923.6907959,18629590.357462566,0.9977327813655216,0.00014318816662444207
Liberia,Robusta,300000,1994,101.44054565429687,30432163.696289062,30383830.36295573,0.9984117680945825,0.00023699034397062913
Liberia,Robusta,300000,1995,99.1481819152832,29744454.57458496,29696121.24125163,0.9983750472474748,0.00023408057783820595
Liberia,Robusta,300000,1996,96.85581817626954,29056745.45288086,29008412.119547527,0.9983365881973357,0.00022121376275230977
Liberia,Robusta,300000,1997,94.56345443725586,28369036.331176758,28320702.997843426,0.9982962645340119,0.00021265203025272843
Liberia,Robusta,300000,1998,92.27109069824219,27681327.209472656,27632993.876139324,0.9982539372853194,0.00020600682967987556
Liberia,Robusta,300000,1999,89.97872695922851,26993618.087768555,26945284.754435223,0.9982094533168477,0.0001990715858635763
Liberia,Robusta,300000,2000,87.68636322021484,26305908.966064453,26257575.63273112,0.99816264348076,0.000194241100989639
Liberia,Robusta,300000,2001,53.27000007629395,15981000.022888184,15932666.68955485,0.9969755751665034,0.00018471885900490768
Liberia,Robusta,300000,2002,52.69999961853027,15809999.885559082,15761666.552225748,0.9969428631446429,0.00017662233799227737
Liberia,Robusta,300000,2003,61.504545731977984,18451363.719593395,18403030.386260062,0.9973805007549655,0.00017390233109466544
Liberia,Robusta,300000,2004,79.64499969482422,23893499.908447266,23845166.575113934,0.9979771346383522,0.00016760144697703638
Liberia,Robusta,300000,2005,106.52727300470525,31958181.901411574,31909848.568078242,0.9984876069144848,0.00015916886348879238
Liberia,Robusta,300000,2006,108.13499908447265,32440499.725341797,32392166.392008465,0.9985100928240148,0.000150861509737507
Liberia,Robusta,300000,2007,119.22999877929688,35768999.63378906,35720666.30045573,0.9986487367880515,0.00014296510193268804
Liberia,Robusta,300000,2008,131.76818154074928,39530454.46222478,39482121.128891446,0.9987773139977553,0.0001354604672443315
Liberia,Robusta,300000,2009,126.28888871934679,37886666.61580404,37838333.2824707,0.9987242653510939,0.00013019959911022636
Liberia,Robusta,300000,2010,166.79999889026988,50039999.66708096,49991666.333747625,0.9990341060420683,0.0001259464117162002
Liberia,Robusta,300000,2011,253.68182095614347,76104546.28684305,76056212.95350972,0.9993649087250168,0.00012005900179584255
Liberia,Robusta,300000,2012,166.10555521647134,49831666.564941406,49783333.23160807,0.9990300678932673,0.00011576088635054591
Liberia,Robusta,300000,2013,125.5099983215332,37652999.49645996,37604666.163126625,0.9987163483924334,0.00011197578062403789
Liberia,Robusta,300000,2014,180.8045460094105,54241363.80282315,54193030.46948981,0.9991089211268906,0.0001103171366154623
Liberia,Robusta,300000,2015,130.00555419921875,39001666.259765625,38953332.92643229,0.9987607367077238,0.00010758774399152037
Liberia,Robusta,300000,2016,137.61363567005503,41284090.70101651,41235757.36768317,0.9988292503840434,0.00010559840504169025
Liberia,Robusta,300000,2017,131.24000091552733,39372000.2746582,39323666.94132487,0.9987723932491069,0.00010344648431164549
Liberia,Robusta,300000,2018,111.45999908447266,33437999.725341797,33389666.392008465,0.9985545387364573,0.00010063234143120443
Liberia,Robusta,300000,2019,101.40499954223633,30421499.8626709,30373166.529337566,0.9984112113619802,9.951307456510697e-05
Liberia,Robusta,300000,2020,110.61000061035156,33183000.18310547,33134666.849772137,0.9985434308812757,0.00010003696565955052
Madagascar,Robusta,21000000,1991,108.3176368713379,2274670374.2980957,2273587040.964762,0.9995237405183739,0.017940243713597644
Madagascar,Robusta,18000000,1992,106.02527313232422,1908454916.381836,1907521583.0485027,0.9995109481888612,0.014830856308430793
Madagascar,Robusta,21000000,1993,103.73290939331055,2178391097.2595215,2177307763.926188,0.9995026910756768,0.016705286106184908
Madagascar,Robusta,21600000,1994,101.44054565429687,2191115786.1328125,2190002452.799479,0.9994918874938606,0.017063304765885298
Madagascar,Robusta,9999960,1995,99.1481819152832,991477853.2255554,990944521.892222,0.9994620844715811,0.007802654717196486
Madagascar,Robusta,10020000,1996,96.85581817626954,970495298.1262207,969960964.7928873,0.9994494220277367,0.007388539675927147
Madagascar,Robusta,10020000,1997,94.56345443725586,947525813.4613037,946991480.1279703,0.9994360751699403,0.00710257781044113
Madagascar,Robusta,10020000,1998,92.27109069824219,924556328.7963867,924021995.4630533,0.9994220651390392,0.006880628111307844
Madagascar,Robusta,10020000,1999,89.97872695922851,901586844.1314697,901052510.7981364,0.999407341248587,0.006648990967843449
Madagascar,Robusta,3360000,2000,87.68636322021484,294626180.4199219,294424847.08658856,0.9993166481911202,0.0021755003310839566
Madagascar,Robusta,5346000,2001,53.27000007629395,284781420.40786743,284480787.0745341,0.9989443365620456,0.003291690067467455
Madagascar,Robusta,7680000,2002,52.69999961853027,404735997.0703125,404318663.7369792,0.9989688751770186,0.004521531852602301
Madagascar,Robusta,13020000,2003,61.504545731977984,800789185.4303534,800104852.09702,0.9991454263546709,0.00754736116950848
Madagascar,Robusta,19980000,2004,79.64499969482422,1591307093.902588,1590274760.5692546,0.9993512670575725,0.011162256368670624
Madagascar,Robusta,28020000,2005,106.52727300470525,2984894189.591841,2983459856.2585077,0.9995194692869399,0.01486637184985321
Madagascar,Robusta,28020000,2006,108.13499908447265,3029942674.346924,3028508341.0135903,0.9995266137061016,0.014090465009483154
Madagascar,Robusta,28020000,2007,119.22999877929688,3340824565.7958984,3339390232.462565,0.9995706648747682,0.013352940520513062
Madagascar,Robusta,28020000,2008,131.76818154074928,3692144446.771795,3690710113.4384613,0.9996115175465067,0.012652007640620563
Madagascar,Robusta,28020000,2009,126.28888871934679,3538614661.916097,3537180328.5827637,0.9995946624681206,0.012160642556895142
Madagascar,Robusta,28020000,2010,166.79999889026988,4673735968.905362,4672301635.572029,0.9996931077530105,0.0117633948542931
Madagascar,Robusta,28020000,2011,253.68182095614347,7108164623.19114,7106730289.857807,0.9997982132646938,0.011213510767731694
Madagascar,Robusta,27000000,2012,166.10555521647134,4484849990.844727,4483466657.511394,0.9996915541576291,0.010418479771549131
Madagascar,Robusta,25800000,2013,125.5099983215332,3238157956.6955566,3236834623.362223,0.9995913314449046,0.009629917133667258
Madagascar,Robusta,24600000,2014,180.8045460094105,4447791831.831498,4446528498.498165,0.9997159639252242,0.00904600520246791
Madagascar,Robusta,23400000,2015,130.00555419921875,3042129968.2617188,3040926634.9283853,0.9996044438121028,0.008391844031338589
Madagascar,Robusta,22200000,2016,137.61363567005503,3055022711.8752217,3053879378.541888,0.9996257529186643,0.007814281973085079
Madagascar,Robusta,21600000,2017,131.24000091552733,2834784019.77539,2833670686.4420567,0.999607259909197,0.007448146870438476
Madagascar,Robusta,21900000,2018,111.45999908447266,2440973979.949951,2439845646.6166177,0.9995377528221925,0.007346160924477923
Madagascar,Robusta,22500000,2019,101.40499954223633,2281612489.7003174,2280454156.366984,0.9994923181133684,0.007463480592383023
Madagascar,Robusta,22500000,2020,110.61000061035156,2488725013.73291,2487566680.3995767,0.9995345675689593,0.007502772424466289
Malawi,Arabica,120000,1991,108.3176368713379,12998116.424560547,12958783.091227213,0.9969739205244376,0.00010251567836341511
Malawi,Arabica,120000,1992,106.02527313232422,12723032.775878906,12683699.442545572,0.996908493908158,9.887237538953862e-05
Malawi,Arabica,120000,1993,103.73290939331055,12447949.127197266,12408615.793863932,0.9968401756039157,9.545877774962804e-05
Malawi,Arabica,120000,1994,101.44054565429687,12172865.478515625,12133532.145182291,0.9967687695717369,9.479613758825166e-05
Malawi,Arabica,120000,1995,99.1481819152832,11897781.829833984,11858448.49650065,0.9966940616414142,9.363223113528237e-05
Malawi,Arabica,120000,1996,96.85581817626954,11622698.181152344,11583364.84781901,0.9966158173669933,8.848550510092391e-05
Malawi,Arabica,120000,1997,94.56345443725586,11347614.532470703,11308281.19913737,0.9965337795691964,8.506081210109137e-05
Malawi,Arabica,120000,1998,92.27109069824219,11072530.883789062,11033197.550455729,0.9964476655115119,8.240273187195023e-05
Malawi,Arabica,120000,1999,89.97872695922851,10797447.235107422,10758113.901774088,0.9963571636446211,7.962863434543053e-05
Malawi,Arabica,60000,2000,87.68636322021484,5261181.793212891,5224848.459879558,0.9930940737725117,3.8848220197927795e-05
Malawi,Arabica,60000,2001,53.27000007629395,3196200.0045776367,3159866.671244303,0.9886323342465126,3.694377180098154e-05
Malawi,Arabica,60000,2002,52.69999961853027,3161999.9771118164,3125666.643778483,0.9885093821643476,3.5324467598455476e-05
Malawi,Arabica,60000,2003,61.504545731977984,3690272.743918679,3653939.4105853457,0.9901542959410768,3.478046621893309e-05
Malawi,Arabica,60000,2004,79.64499969482422,4778699.981689453,4742366.64835612,0.9923968163993238,3.352028939540728e-05
Malawi,Arabica,60000,2005,106.52727300470525,6391636.380282315,6355303.046948982,0.994315488057891,3.183377269775848e-05
Malawi,Arabica,60000,2006,108.13499908447265,6488099.945068359,6451766.611735026,0.9944000040626763,3.01723019475014e-05
Malawi,Arabica,60000,2007,119.22999877929688,7153799.9267578125,7117466.5934244795,0.9949211141344011,2.8593020386537604e-05
Malawi,Arabica,60000,2008,131.76818154074928,7906090.892444957,7869757.559111624,0.9954043870950113,2.70920934488663e-05
Malawi,Arabica,60000,2009,126.28888871934679,7577333.323160808,7540999.989827475,0.9952049973541118,2.6039919822045272e-05
Malawi,Arabica,60000,2010,166.79999889026988,10007999.933416193,9971666.60008286,0.9963695709857052,2.5189282343240044e-05
Malawi,Arabica,60000,2011,253.68182095614347,15220909.257368607,15184575.924035273,0.9976129327940284,2.4011800359168508e-05
Malawi,Arabica,60000,2012,166.10555521647134,9966333.312988281,9929999.979654947,0.9963543931160738,2.3152177270109183e-05
Malawi,Arabica,60000,2013,125.5099983215332,7530599.899291992,7494266.565958659,0.9951752405094912,2.239515612480758e-05
Malawi,Arabica,60000,2014,180.8045460094105,10848272.76056463,10811939.427231297,0.9966507725114165,2.206342732309246e-05
Malawi,Arabica,60000,2015,130.00555419921875,7800333.251953125,7763999.918619792,0.9953420793497206,2.1517548798304073e-05
Malawi,Arabica,60000,2016,137.61363567005503,8256818.140203302,8220484.806869969,0.9955995962710597,2.111968100833805e-05
Malawi,Arabica,60000,2017,131.24000091552733,7874400.05493164,7838066.721598307,0.9953858918673331,2.06892968623291e-05
Malawi,Arabica,60000,2018,111.45999908447266,6687599.945068359,6651266.611735026,0.9945670593887533,2.0126468286240887e-05
Malawi,Arabica,60000,2019,101.40499954223633,6084299.97253418,6047966.639200847,0.9940283461536497,1.9902614913021394e-05
Malawi,Arabica,60000,2020,110.61000061035156,6636600.036621094,6600266.703287761,0.9945253091744501,2.0007393131910103e-05
Mexico,Arabica/Robusta,82440000,1991,108.3176368713379,8929705983.673096,8925550650.339762,0.9995346617972718,0.07042827103566618
Mexico,Arabica/Robusta,72000000,1992,106.02527313232422,7633819665.527344,7630186332.194011,0.9995240477909453,0.05932342523372317
Mexico,Arabica/Robusta,78000000,1993,103.73290939331055,8091166932.678223,8087233599.34489,0.9995138731698332,0.062048205537258226
Mexico,Arabica/Robusta,64200000,1994,101.44054565429687,6512483031.005859,6509239697.672526,0.9995019820676858,0.05071593360971463
Mexico,Arabica/Robusta,61200000,1995,99.1481819152832,6067868733.215332,6064775399.881999,0.9994902109011686,0.04775243787899401
Mexico,Arabica/Robusta,70740000,1996,96.85581817626954,6851580577.789307,6848010244.455974,0.9994789036934183,0.052162205256994644
Mexico,Arabica/Robusta,74100000,1997,94.56345443725586,7007151973.800659,7003413640.467326,0.9994664974661159,0.05252505147242392
Mexico,Arabica/Robusta,72060000,1998,92.27109069824219,6649054795.715332,6645418462.381999,0.9994531052239671,0.04948284048910611
Mexico,Arabica/Robusta,66480000,1999,89.97872695922851,5981785768.249512,5978428434.916179,0.999438740626394,0.044114263427368516
Mexico,Arabica/Robusta,69000000,2000,87.68636322021484,6050359062.194824,6046875728.861491,0.9994242765929219,0.044675453227616964
Mexico,Arabica/Robusta,78300000,2001,53.27000007629395,4171041005.973816,4167092672.6404824,0.9990533937864244,0.048211622200280906
Mexico,Arabica/Robusta,90000000,2002,52.69999961853027,4742999965.667725,4738466632.334392,0.9990442054888999,0.05298670139768321
Mexico,Arabica/Robusta,90000000,2003,61.504545731977984,5535409115.878018,5530875782.544685,0.9991810301210927,0.052170699328399635
Mexico,Arabica/Robusta,90000000,2004,79.64499969482422,7168049972.53418,7163516639.200847,0.9993675639329102,0.050280434093110914
Mexico,Arabica/Robusta,90000000,2005,106.52727300470525,9587454570.423473,9582921237.09014,0.9995271598629193,0.047750659046637715
Mexico,Arabica/Robusta,103500000,2006,108.13499908447265,11191972405.24292,11186764071.909586,0.99953463668916,0.05204722085943992
Mexico,Arabica/Robusta,120000000,2007,119.22999877929688,14307599853.515625,14301566520.182291,0.9995783126873057,0.05718604077307521
Mexico,Arabica/Robusta,132000000,2008,131.76818154074928,17393399963.378906,17386766630.045574,0.9996186292877012,0.059602605587505866
Mexico,Arabica/Robusta,132000000,2009,126.28888871934679,16670133310.953775,16663499977.620441,0.9996020827662503,0.0572878236084996
Mexico,Arabica/Robusta,132000000,2010,166.79999889026988,22017599853.515625,22010966520.182293,0.9996987258657862,0.05541642115512809
Mexico,Arabica/Robusta,141240000,2011,253.68182095614347,35830020391.8457,35822925058.51237,0.9998019723891938,0.05652377804548267
Mexico,Arabica/Robusta,141240000,2012,166.10555521647134,23460748618.774414,23453653285.441082,0.9996975657747061,0.05450022529383702
Mexico,Arabica/Robusta,141240000,2013,125.5099983215332,17727032162.93335,17719936829.600018,0.9995997449957716,0.052718197517797036
Mexico,Arabica/Robusta,139260000,2014,180.8045460094105,25178841077.270508,25171844743.937176,0.9997221344178685,0.0512092148168976
Mexico,Arabica/Robusta,140820000,2015,130.00555419921875,18307382142.333984,18300307809.000652,0.9996135802880864,0.05050168702961966
Mexico,Arabica/Robusta,139740000,2016,137.61363567005503,19230129448.53349,19223109115.200157,0.9996349305212884,0.04918773706841932
Mexico,Arabica/Robusta,141600000,2017,131.24000091552733,18583584129.63867,18576470796.30534,0.9996172248967847,0.048826740595096674
Mexico,Arabica/Robusta,144000000,2018,111.45999908447266,16050239868.164062,16043006534.830729,0.999549331761223,0.048303523886978124
Mexico,Arabica/Robusta,147000000,2019,101.40499954223633,14906534932.70874,14899151599.375406,0.9995046915083442,0.04876140653690241
Mexico,Arabica/Robusta,145500000,2020,110.61000061035156,16093755088.806152,16086446755.472818,0.999545890111226,0.048517928344882
Nepal,Arabica,0,1991,108.3176368713379,0.0,-33333.333333333336,,0.0
Nepal,Arabica,0,1992,106.02527313232422,0.0,-33333.333333333336,,0.0
Nepal,Arabica,0,1993,103.73290939331055,0.0,-33333.333333333336,,0.0
Nepal,Arabica,0,1994,101.44054565429687,0.0,-33333.333333333336,,0.0
Nepal,Arabica,0,1995,99.1481819152832,0.0,-33333.333333333336,,0.0
Nepal,Arabica,0,1996,96.85581817626954,0.0,-33333.333333333336,,0.0
Nepal,Arabica,0,1997,94.56345443725586,0.0,-33333.333333333336,,0.0
Nepal,Arabica,0,1998,92.27109069824219,0.0,-33333.333333333336,,0.0
Nepal,Arabica,0,1999,89.97872695922851,0.0,-33333.333333333336,,0.0
Nepal,Arabica,0,2000,87.68636322021484,0.0,-33333.333333333336,,0.0
Nepal,Arabica,0,2001,53.27000007629395,0.0,-33333.333333333336,,0.0
Nepal,Arabica,0,2002,52.69999961853027,0.0,-33333.333333333336,,0.0
Nepal,Arabica,0,2003,61.504545731977984,0.0,-33333.333333333336,,0.0
Nepal,Arabica,0,2004,79.64499969482422,0.0,-33333.333333333336,,0.0
Nepal,Arabica,0,2005,106.52727300470525,0.0,-33333.333333333336,,0.0
Nepal,Arabica,0,2006,108.13499908447265,0.0,-33333.333333333336,,0.0
Nepal,Arabica,0,2007,119.22999877929688,0.0,-33333.333333333336,,0.0
Nepal,Arabica,0,2008,131.76818154074928,0.0,-33333.333333333336,,0.0
Nepal,Arabica,0,2009,126.28888871934679,0.0,-33333.333333333336,,0.0
Nepal,Arabica,0,2010,166.79999889026988,0.0,-33333.333333333336,,0.0
Nepal,Arabica,0,2011,253.68182095614347,0.0,-33333.333333333336,,0.0
Nepal,Arabica,0,2012,166.10555521647134,0.0,-33333.333333333336,,0.0
Nepal,Arabica,0,2013,125.5099983215332,0.0,-33333.333333333336,,0.0
Nepal,Arabica,0,2014,180.8045460094105,0.0,-33333.333333333336,,0.0
Nepal,Arabica,0,2015,130.00555419921875,0.0,-33333.333333333336,,0.0
Nepal,Arabica,0,2016,137.61363567005503,0.0,-33333.333333333336,,0.0
Nepal,Arabica,0,2017,131.24000091552733,0.0,-33333.333333333336,,0.0
Nepal,Arabica,0,2018,111.45999908447266,0.0,-33333.333333333336,,0.0
Nepal,Arabica,0,2019,101.40499954223633,0.0,-33333.333333333336,,0.0
